Latitude,Longitude,Day_of_Week,Month,Season,Temperature,Wind_Speed,Weather_Code,Current_Speed,Free_Flow_Speed,Speed_Ratio,Current_Travel_Time,Free_Flow_Travel_Time,Confidence,FRC,Hour,Minute
-23.5505,-46.6333,4,2,2,17.0,6.6,2,19.0,19.0,1.0,348,348,1.0,6,10,44
19.4326,-99.1332,3,2,0,12.4,4.0,3,2.0,2.0,1.0,0,0,0.5,5,10,44
43.65107,-79.347015,4,2,0,-1.0,11.1,0,45.0,45.0,1.0,80,80,1.0,3,10,44
49.2827,-123.1207,3,2,0,6.5,20.3,53,18.0,24.0,0.75,69,51,1.0,2,10,44
37.7749,-122.4194,3,2,0,9.5,11.8,0,13.0,13.0,1.0,48,48,1.0,4,10,44
47.6062,-122.3321,3,2,0,6.4,23.2,61,10.0,14.0,0.714,70,50,1.0,4,10,44
25.7617,-80.1918,4,2,0,20.6,13.0,3,7.0,7.0,1.0,29,29,1.0,6,10,44
33.749,-84.388,4,2,0,3.4,18.6,0,78.0,78.0,1.0,22,22,1.0,0,10,44
42.3601,-71.0589,4,2,0,6.5,6.4,51,80.0,80.0,1.0,106,106,1.0,0,10,44
52.52,13.405,4,2,0,4.6,3.3,0,16.0,21.0,0.762,88,67,0.99,2,10,44
41.9028,12.4964,4,2,0,7.4,2.6,2,21.0,29.0,0.724,18,13,1.0,4,10,44
41.3851,2.1734,4,2,0,14.1,31.9,3,11.0,11.0,1.0,408,408,1.0,7,10,44
52.3676,4.9041,4,2,0,8.1,12.2,3,30.0,30.0,1.0,99,99,1.0,1,10,44
50.8503,4.3517,4,2,0,10.7,10.4,3,16.0,16.0,1.0,353,353,1.0,4,10,44
48.2082,16.3738,4,2,0,2.7,1.8,0,18.0,18.0,1.0,113,113,1.0,5,10,44
47.3769,8.5417,4,2,0,5.9,3.6,3,22.0,22.0,1.0,25,25,1.0,3,10,44
59.3293,18.0686,4,2,0,1.4,11.2,0,23.0,23.0,1.0,13,13,1.0,4,10,44
59.9139,10.7522,4,2,0,1.5,8.3,0,51.0,61.2,0.833,0,0,0.51,3,10,44
60.1695,24.9354,4,2,0,2.5,18.0,3,17.0,17.0,1.0,120,120,1.0,5,10,44
38.7223,-9.1393,4,2,0,12.8,20.6,80,8.0,8.0,1.0,13,13,1.0,7,10,44
37.9838,23.7275,4,2,0,4.1,6.4,0,13.0,31.0,0.419,24,10,1.0,2,10,44
52.2297,21.0122,4,2,0,2.5,5.8,0,10.0,14.0,0.714,55,39,0.98,4,10,44
50.0755,14.4378,4,2,0,2.3,1.1,0,26.0,26.0,1.0,15,15,1.0,5,10,44
47.4979,19.0402,4,2,0,4.8,1.1,0,42.0,42.0,1.0,41,41,1.0,4,10,44
3.139,101.6869,4,2,0,30.1,4.2,3,49.0,81.0,0.605,303,183,1.0,3,10,44
-6.2088,106.8456,4,2,2,31.1,17.0,3,26.0,30.0,0.867,361,313,0.95,3,10,44
14.5995,120.9842,4,2,0,31.0,10.3,3,23.0,37.0,0.622,509,316,1.0,1,10,44
22.3193,114.1694,4,2,0,23.2,6.9,0,17.0,29.0,0.586,337,198,1.0,3,10,44
10.8231,106.6297,4,2,0,32.4,3.3,1,22.0,36.0,0.611,2079,1271,1.0,2,10,44
21.0285,105.8542,4,2,0,25.4,6.9,1,18.0,24.0,0.75,272,204,1.0,4,10,44
24.7136,46.6753,4,2,0,22.2,4.1,3,68.0,68.0,1.0,738,738,1.0,3,10,44
21.4858,39.1925,4,2,0,21.9,13.8,2,36.0,36.0,1.0,173,173,1.0,5,10,44
25.276987,51.520008,4,2,0,24.8,9.4,2,31.0,40.0,0.775,503,390,1.0,2,10,44
29.3759,47.9774,4,2,0,20.9,14.2,80,47.0,47.0,1.0,427,427,1.0,2,10,44
24.4539,54.3773,4,2,0,27.5,20.4,0,40.0,40.0,1.0,279,279,1.0,5,10,44
30.0444,31.2357,4,2,0,11.5,5.4,3,16.0,16.0,1.0,21,21,1.0,1,10,44
33.5731,-7.5898,4,2,0,12.9,8.1,1,31.0,31.0,1.0,225,225,1.0,4,10,44
6.5244,3.3792,4,2,0,28.6,7.4,3,24.0,24.0,1.0,383,383,1.0,6,10,44
-1.286389,36.817223,4,2,2,18.6,0.8,3,59.0,75.0,0.787,106,83,1.0,1,10,44
-34.6037,-58.3816,4,2,2,22.4,4.7,0,16.0,16.0,1.0,87,87,1.0,4,10,44
-33.4489,-70.6693,4,2,2,15.7,2.1,0,50.0,50.0,1.0,1392,1392,1.0,2,10,44
4.711,-74.0721,4,2,0,12.3,9.9,1,39.0,39.0,1.0,1836,1836,1.0,2,10,44
-12.0464,-77.0428,4,2,2,21.0,2.9,3,50.0,50.0,1.0,1076,1076,0.99,2,10,44
18.4655,-66.1057,4,2,0,25.3,5.6,2,37.0,37.0,1.0,102,102,1.0,4,10,44
-34.9011,-56.1645,4,2,2,19.2,5.7,2,30.0,30.0,1.0,791,791,1.0,3,10,44
64.1355,-21.8954,4,2,0,2.2,10.8,61,51.0,51.0,1.0,242,242,1.0,2,10,44
53.3498,-6.2603,4,2,0,10.6,6.5,3,27.0,27.0,1.0,32,32,1.0,1,10,44
55.9533,-3.1883,4,2,0,4.9,4.4,1,34.0,34.0,1.0,124,124,1.0,3,10,44
55.8642,-4.2518,4,2,0,4.7,18.4,3,30.0,30.0,1.0,1179,1179,1.0,5,10,44
52.4862,-1.8904,4,2,0,8.8,7.5,3,46.0,46.0,1.0,29,29,1.0,3,10,44
53.4808,-2.2426,4,2,0,11.1,8.6,3,22.0,22.0,1.0,5,5,1.0,7,10,44
-31.9505,115.8605,4,2,2,31.9,6.9,0,18.0,18.0,1.0,62,62,1.0,4,10,44
-34.9285,138.6007,4,2,2,22.5,13.5,1,13.0,21.0,0.619,93,58,1.0,3,10,44
-27.4698,153.0251,4,2,2,30.2,9.4,2,11.0,14.0,0.786,217,171,1.0,4,10,44
-12.4634,130.8456,4,2,2,31.2,12.5,3,27.0,27.0,1.0,29,29,1.0,4,10,44
-35.2809,149.13,4,2,2,26.7,12.7,2,21.0,39.0,0.538,71,38,1.0,2,10,44
21.3069,-157.8583,3,2,0,24.2,19.8,3,20.0,31.0,0.645,76,49,1.0,4,10,44
58.3019,-134.4197,3,2,0,3.0,3.6,3,23.0,23.0,1.0,33,33,1.0,3,10,44
44.6488,-63.5752,4,2,0,3.3,9.7,45,23.0,23.0,1.0,218,218,1.0,4,10,44
46.8139,-71.2082,4,2,0,7.0,14.9,3,18.0,18.0,1.0,123,123,1.0,6,10,44
49.8951,-97.1384,4,2,0,-5.1,23.1,1,24.0,34.0,0.706,117,83,1.0,2,10,44
51.0447,-114.0719,3,2,0,1.8,17.9,0,26.0,36.0,0.722,105,76,1.0,3,10,44
53.5461,-113.4938,3,2,0,-2.8,5.1,2,18.0,18.0,1.0,95,95,1.0,5,10,44
45.4215,-75.6972,4,2,0,0.1,20.5,3,22.0,22.0,1.0,60,60,1.0,6,10,44
48.4284,-123.3656,3,2,0,6.7,17.1,63,21.0,21.0,1.0,34,34,1.0,4,10,44
-42.8821,147.3272,4,2,2,18.2,10.9,3,6.0,18.0,0.333,324,108,1.0,3,10,44
-43.5321,172.6362,4,2,2,16.3,21.9,2,24.0,28.0,0.857,524,449,0.94,4,10,44
-41.2865,174.7762,4,2,2,19.1,6.3,0,13.0,19.0,0.684,319,218,1.0,3,10,44
-36.8485,174.7633,4,2,2,21.8,10.7,2,9.0,11.0,0.818,555,454,1.0,4,10,44
-45.8788,170.5028,4,2,2,19.0,13.0,2,42.0,42.0,1.0,114,114,1.0,1,10,44
34.0522,-118.2437,3,2,0,12.4,2.5,0,28.0,28.0,1.0,157,157,1.0,4,10,56
41.8781,-87.6298,4,2,0,-0.6,10.2,0,18.0,18.0,1.0,77,77,1.0,4,10,56
29.7604,-95.3698,4,2,0,11.4,7.1,0,18.0,18.0,1.0,60,60,1.0,4,10,56
51.5074,-0.1278,4,2,0,9.9,8.4,3,13.0,13.0,1.0,175,175,1.0,3,10,56
19.076,72.8777,4,2,0,31.0,8.8,0,12.0,17.0,0.706,220,155,0.99,4,10,56
28.7041,77.1025,4,2,0,26.5,7.1,0,19.0,19.0,1.0,64,64,1.0,7,10,56
13.7563,100.5018,4,2,0,30.9,8.1,3,21.0,26.0,0.808,68,55,1.0,2,10,56
41.0082,28.9784,4,2,0,4.8,3.9,2,22.0,22.0,1.0,56,56,1.0,7,10,56
55.7558,37.6173,4,2,0,1.8,8.1,2,34.0,34.0,1.0,240,240,1.0,4,10,56
25.276987,55.296249,4,2,0,27.9,16.1,3,80.0,80.0,1.0,172,172,1.0,2,10,56
1.3521,103.8198,4,2,0,28.1,18.8,3,42.0,58.0,0.724,1674,1212,1.0,2,10,56
-37.8136,144.9631,4,2,2,17.6,9.8,3,14.0,14.0,1.0,31,31,1.0,5,10,56
-33.9249,18.4241,4,2,2,19.6,2.5,2,13.0,21.0,0.619,77,48,0.98,4,10,56
-26.2041,28.0473,4,2,2,13.6,2.6,1,19.0,19.0,1.0,19,19,1.0,4,10,56
-22.9068,-43.1729,4,2,2,23.1,2.6,2,36.0,36.0,1.0,147,147,1.0,3,10,56
-23.5505,-46.6333,4,2,2,17.0,6.6,2,19.0,19.0,1.0,348,348,1.0,6,10,56
19.4326,-99.1332,3,2,0,12.4,4.0,3,2.0,2.0,1.0,0,0,0.5,5,10,56
43.65107,-79.347015,4,2,0,-1.0,11.1,0,45.0,45.0,1.0,80,80,1.0,3,10,56
49.2827,-123.1207,3,2,0,6.5,20.3,53,24.0,24.0,1.0,51,51,1.0,2,10,56
37.7749,-122.4194,3,2,0,9.5,11.8,0,13.0,13.0,1.0,48,48,1.0,4,10,56
47.6062,-122.3321,3,2,0,6.4,23.2,61,14.0,14.0,1.0,50,50,1.0,4,10,56
25.7617,-80.1918,4,2,0,20.6,13.0,3,7.0,7.0,1.0,29,29,1.0,6,10,56
33.749,-84.388,4,2,0,3.4,18.6,0,78.0,78.0,1.0,22,22,1.0,0,10,56
42.3601,-71.0589,4,2,0,6.5,6.4,51,80.0,80.0,1.0,106,106,1.0,0,10,56
52.52,13.405,4,2,0,4.6,3.3,0,21.0,21.0,1.0,67,67,1.0,2,10,56
41.9028,12.4964,4,2,0,7.4,2.6,2,29.0,29.0,1.0,13,13,1.0,4,10,56
41.3851,2.1734,4,2,0,14.1,31.9,3,11.0,11.0,1.0,408,408,1.0,7,10,56
52.3676,4.9041,4,2,0,8.1,12.2,3,30.0,30.0,1.0,99,99,1.0,1,10,56
50.8503,4.3517,4,2,0,10.7,10.4,3,16.0,16.0,1.0,353,353,1.0,4,10,56
48.2082,16.3738,4,2,0,2.7,1.8,0,18.0,18.0,1.0,113,113,1.0,5,10,56
47.3769,8.5417,4,2,0,5.9,3.6,3,15.0,21.0,0.714,36,26,1.0,3,10,56
59.3293,18.0686,4,2,0,1.4,11.2,0,23.0,23.0,1.0,13,13,1.0,4,10,56
59.9139,10.7522,4,2,0,1.5,8.3,0,51.0,61.2,0.833,0,0,0.51,3,10,56
60.1695,24.9354,4,2,0,2.5,18.0,3,17.0,17.0,1.0,120,120,1.0,5,10,56
38.7223,-9.1393,4,2,0,12.8,20.6,80,4.0,9.0,0.444,26,11,0.91,7,10,56
37.9838,23.7275,4,2,0,4.1,6.4,0,31.0,31.0,1.0,10,10,1.0,2,10,56
52.2297,21.0122,4,2,0,2.5,5.8,0,14.0,14.0,1.0,39,39,1.0,4,10,56
50.0755,14.4378,4,2,0,2.3,1.1,0,26.0,26.0,1.0,15,15,1.0,5,10,56
47.4979,19.0402,4,2,0,4.8,1.1,0,42.0,42.0,1.0,41,41,1.0,4,10,56
3.139,101.6869,4,2,0,30.1,4.2,3,42.0,81.0,0.519,354,183,1.0,3,10,56
-6.2088,106.8456,4,2,2,31.1,17.0,3,25.0,30.0,0.833,375,313,0.95,3,10,56
14.5995,120.9842,4,2,0,31.0,10.3,3,24.0,38.0,0.632,487,308,1.0,1,10,56
22.3193,114.1694,4,2,0,23.2,6.9,0,19.0,29.0,0.655,302,198,1.0,3,10,56
10.8231,106.6297,4,2,0,32.4,3.3,1,23.0,36.0,0.639,1989,1271,1.0,2,10,56
21.0285,105.8542,4,2,0,25.4,6.9,1,16.0,25.0,0.64,306,196,1.0,4,10,56
24.7136,46.6753,4,2,0,22.2,4.1,3,68.0,68.0,1.0,738,738,1.0,3,10,56
21.4858,39.1925,4,2,0,21.9,13.8,2,36.0,36.0,1.0,173,173,1.0,5,10,56
25.276987,51.520008,4,2,0,24.8,9.4,2,31.0,40.0,0.775,503,390,0.99,2,10,56
29.3759,47.9774,4,2,0,20.9,14.2,80,47.0,47.0,1.0,427,427,1.0,2,10,56
24.4539,54.3773,4,2,0,27.5,20.4,0,40.0,40.0,1.0,279,279,1.0,5,10,56
30.0444,31.2357,4,2,0,11.5,5.4,3,16.0,16.0,1.0,21,21,1.0,1,10,56
33.5731,-7.5898,4,2,0,12.9,8.1,1,31.0,31.0,1.0,225,225,1.0,4,10,56
6.5244,3.3792,4,2,0,28.6,7.4,3,24.0,24.0,1.0,383,383,1.0,6,10,56
-1.286389,36.817223,4,2,2,18.6,0.8,3,56.0,75.0,0.747,112,83,1.0,1,10,56
-34.6037,-58.3816,4,2,2,22.4,4.7,0,16.0,16.0,1.0,87,87,1.0,4,10,56
-33.4489,-70.6693,4,2,2,15.7,2.1,0,50.0,50.0,1.0,1392,1392,1.0,2,10,56
4.711,-74.0721,4,2,0,12.3,9.9,1,39.0,39.0,1.0,1836,1836,1.0,2,10,56
-12.0464,-77.0428,4,2,2,21.0,2.9,3,49.0,50.0,0.98,1098,1076,0.99,2,10,56
18.4655,-66.1057,4,2,0,25.3,5.6,2,37.0,37.0,1.0,102,102,1.0,4,10,56
-34.9011,-56.1645,4,2,2,19.2,5.7,2,30.0,30.0,1.0,791,791,1.0,3,10,56
64.1355,-21.8954,4,2,0,2.2,10.8,61,51.0,51.0,1.0,242,242,1.0,2,10,56
53.3498,-6.2603,4,2,0,10.6,6.5,3,27.0,27.0,1.0,32,32,1.0,1,10,56
55.9533,-3.1883,4,2,0,4.9,4.4,1,34.0,34.0,1.0,124,124,1.0,3,10,56
55.8642,-4.2518,4,2,0,4.7,18.4,3,30.0,30.0,1.0,1179,1179,1.0,5,10,56
52.4862,-1.8904,4,2,0,8.8,7.5,3,46.0,46.0,1.0,29,29,1.0,3,10,56
53.4808,-2.2426,4,2,0,11.1,8.6,3,22.0,22.0,1.0,5,5,1.0,7,10,56
-31.9505,115.8605,4,2,2,31.9,6.9,0,18.0,18.0,1.0,62,62,1.0,4,10,56
-34.9285,138.6007,4,2,2,22.5,13.5,1,16.0,22.0,0.727,76,55,1.0,3,10,56
-27.4698,153.0251,4,2,2,30.2,9.4,2,14.0,14.0,1.0,171,171,1.0,4,10,56
-12.4634,130.8456,4,2,2,31.2,12.5,3,27.0,27.0,1.0,29,29,1.0,4,10,56
-35.2809,149.13,4,2,2,26.7,12.7,2,28.0,40.0,0.7,53,37,1.0,2,10,56
21.3069,-157.8583,3,2,0,24.2,19.8,3,23.0,31.0,0.742,66,49,1.0,4,10,56
58.3019,-134.4197,3,2,0,3.0,3.6,3,23.0,23.0,1.0,33,33,1.0,3,10,56
44.6488,-63.5752,4,2,0,3.3,9.7,45,23.0,23.0,1.0,218,218,1.0,4,10,56
46.8139,-71.2082,4,2,0,7.0,14.9,3,18.0,18.0,1.0,123,123,1.0,6,10,56
49.8951,-97.1384,4,2,0,-5.1,23.1,1,25.0,36.0,0.694,112,78,1.0,2,10,56
51.0447,-114.0719,3,2,0,1.8,17.9,0,37.0,37.0,1.0,74,74,1.0,3,10,56
53.5461,-113.4938,3,2,0,-2.8,5.1,2,18.0,18.0,1.0,95,95,1.0,5,10,56
45.4215,-75.6972,4,2,0,0.1,20.5,3,22.0,22.0,1.0,60,60,1.0,6,10,56
48.4284,-123.3656,3,2,0,6.7,17.1,63,21.0,21.0,1.0,34,34,1.0,4,10,56
-42.8821,147.3272,4,2,2,18.2,10.9,3,9.0,18.0,0.5,216,108,1.0,3,10,56
-43.5321,172.6362,4,2,2,16.3,21.9,2,18.0,28.0,0.643,698,449,0.95,4,10,56
-41.2865,174.7762,4,2,2,19.1,6.3,0,11.0,19.0,0.579,378,218,1.0,3,10,56
-36.8485,174.7633,4,2,2,21.8,10.7,2,9.0,12.0,0.75,555,416,1.0,4,10,56
-45.8788,170.5028,4,2,2,19.0,13.0,2,42.0,42.0,1.0,114,114,1.0,1,10,56
34.0522,-118.2437,3,2,0,12.4,4.4,0,28.0,28.0,1.0,157,157,1.0,4,11,8
41.8781,-87.6298,4,2,0,-0.6,10.2,0,18.0,18.0,1.0,77,77,1.0,4,11,8
29.7604,-95.3698,4,2,0,11.0,7.1,0,18.0,18.0,1.0,60,60,1.0,4,11,8
51.5074,-0.1278,4,2,0,9.8,8.8,3,13.0,13.0,1.0,175,175,1.0,3,11,8
19.076,72.8777,4,2,0,31.5,8.9,0,10.0,17.0,0.588,264,155,0.99,4,11,8
28.7041,77.1025,4,2,0,27.2,7.4,0,19.0,19.0,1.0,64,64,1.0,7,11,8
13.7563,100.5018,4,2,0,31.1,8.1,3,27.0,27.0,1.0,53,53,1.0,2,11,8
41.0082,28.9784,4,2,0,5.3,3.9,2,22.0,22.0,1.0,56,56,1.0,7,11,8
55.7558,37.6173,4,2,0,2.1,8.7,2,34.0,34.0,1.0,240,240,1.0,4,11,8
25.276987,55.296249,4,2,0,28.9,18.0,3,80.0,80.0,1.0,172,172,1.0,2,11,8
1.3521,103.8198,4,2,0,28.0,18.2,3,43.0,58.0,0.741,1635,1212,1.0,2,11,8
-37.8136,144.9631,4,2,2,17.7,10.1,3,14.0,14.0,1.0,31,31,1.0,5,11,8
-33.9249,18.4241,4,2,2,19.8,2.2,2,11.0,21.0,0.524,91,48,0.98,4,11,8
-26.2041,28.0473,4,2,2,14.4,2.4,1,13.0,19.0,0.684,27,19,1.0,4,11,8
-22.9068,-43.1729,4,2,2,23.0,2.6,2,36.0,36.0,1.0,147,147,1.0,3,11,8
-23.5505,-46.6333,4,2,2,17.0,6.3,2,19.0,19.0,1.0,348,348,1.0,6,11,8
19.4326,-99.1332,3,2,0,12.1,4.0,3,2.0,2.0,1.0,0,0,0.51,5,11,8
43.65107,-79.347015,4,2,0,-0.9,11.4,0,45.0,45.0,1.0,80,80,1.0,3,11,8
49.2827,-123.1207,3,2,0,6.5,21.3,55,24.0,24.0,1.0,51,51,1.0,2,11,8
37.7749,-122.4194,3,2,0,9.3,10.8,0,13.0,13.0,1.0,48,48,1.0,4,11,8
47.6062,-122.3321,3,2,0,6.5,24.7,61,14.0,14.0,1.0,50,50,1.0,4,11,8
25.7617,-80.1918,4,2,0,20.5,13.3,0,7.0,7.0,1.0,29,29,1.0,6,11,8
33.749,-84.388,4,2,0,3.2,17.8,0,78.0,78.0,1.0,22,22,1.0,0,11,8
42.3601,-71.0589,4,2,0,6.5,5.1,45,80.0,80.0,1.0,106,106,1.0,0,11,8
52.52,13.405,4,2,0,4.6,3.3,0,14.0,20.0,0.7,101,70,1.0,2,11,8
41.9028,12.4964,4,2,0,7.4,2.6,2,29.0,29.0,1.0,13,13,1.0,4,11,8
41.3851,2.1734,4,2,0,14.1,32.1,3,11.0,11.0,1.0,408,408,1.0,7,11,8
52.3676,4.9041,4,2,0,8.1,12.2,3,30.0,30.0,1.0,99,99,1.0,1,11,8
50.8503,4.3517,4,2,0,10.6,10.4,3,16.0,16.0,1.0,353,353,1.0,4,11,8
48.2082,16.3738,4,2,0,2.7,1.8,0,18.0,18.0,1.0,113,113,1.0,5,11,8
47.3769,8.5417,4,2,0,5.8,3.6,3,17.0,21.0,0.81,32,26,1.0,3,11,8
59.3293,18.0686,4,2,0,1.5,10.8,0,23.0,23.0,1.0,13,13,1.0,4,11,8
59.9139,10.7522,4,2,0,1.5,7.6,0,51.0,61.2,0.833,0,0,0.51,3,11,8
60.1695,24.9354,4,2,0,2.0,17.3,3,17.0,17.0,1.0,120,120,1.0,5,11,8
38.7223,-9.1393,4,2,0,12.9,20.6,80,8.0,8.0,1.0,13,13,1.0,7,11,8
37.9838,23.7275,4,2,0,4.6,5.9,0,19.0,30.0,0.633,17,10,1.0,2,11,8
52.2297,21.0122,4,2,0,3.2,4.3,0,14.0,14.0,1.0,39,39,1.0,4,11,8
50.0755,14.4378,4,2,0,2.3,1.5,0,26.0,26.0,1.0,15,15,1.0,5,11,8
47.4979,19.0402,4,2,0,5.0,1.8,0,42.0,42.0,1.0,41,41,1.0,4,11,8
3.139,101.6869,4,2,0,30.1,3.7,3,44.0,82.0,0.537,338,181,1.0,3,11,8
-6.2088,106.8456,4,2,2,31.3,17.0,3,24.0,29.0,0.828,391,324,0.95,3,11,8
14.5995,120.9842,4,2,0,31.0,10.1,3,21.0,38.0,0.553,557,308,1.0,1,11,8
22.3193,114.1694,4,2,0,23.0,8.2,0,18.0,28.0,0.643,319,205,1.0,3,11,8
10.8231,106.6297,4,2,0,32.7,2.5,1,24.0,36.0,0.667,1906,1271,1.0,2,11,8
21.0285,105.8542,4,2,0,25.6,6.8,1,12.0,25.0,0.48,408,196,1.0,4,11,8
24.7136,46.6753,4,2,0,22.5,2.7,3,68.0,68.0,1.0,738,738,1.0,3,11,8
21.4858,39.1925,4,2,0,22.3,14.1,2,36.0,36.0,1.0,173,173,1.0,5,11,8
25.276987,51.520008,4,2,0,25.5,9.7,2,31.0,40.0,0.775,503,390,1.0,2,11,8
29.3759,47.9774,4,2,0,20.9,15.6,80,47.0,47.0,1.0,427,427,1.0,2,11,8
24.4539,54.3773,4,2,0,28.1,21.0,0,40.0,40.0,1.0,279,279,1.0,5,11,8
30.0444,31.2357,4,2,0,11.9,5.8,3,16.0,16.0,1.0,21,21,1.0,1,11,8
33.5731,-7.5898,4,2,0,12.9,8.4,1,31.0,31.0,1.0,225,225,1.0,4,11,8
6.5244,3.3792,4,2,0,28.6,7.4,3,24.0,24.0,1.0,383,383,1.0,6,11,8
-1.286389,36.817223,4,2,2,19.0,1.9,3,75.0,75.0,1.0,83,83,1.0,1,11,8
-34.6037,-58.3816,4,2,2,22.4,4.9,0,16.0,16.0,1.0,87,87,1.0,4,11,8
-33.4489,-70.6693,4,2,2,15.7,1.8,0,50.0,50.0,1.0,1392,1392,1.0,2,11,8
4.711,-74.0721,4,2,0,12.2,9.9,1,39.0,39.0,1.0,1836,1836,1.0,2,11,8
-12.0464,-77.0428,4,2,2,21.0,3.0,3,49.0,50.0,0.98,1098,1076,0.98,2,11,8
18.4655,-66.1057,4,2,0,25.2,5.8,2,37.0,37.0,1.0,102,102,1.0,4,11,8
-34.9011,-56.1645,4,2,2,19.1,5.6,2,30.0,30.0,1.0,791,791,1.0,3,11,8
64.1355,-21.8954,4,2,0,2.2,13.0,61,51.0,51.0,1.0,242,242,1.0,2,11,8
53.3498,-6.2603,4,2,0,10.7,7.6,3,27.0,27.0,1.0,32,32,1.0,1,11,8
55.9533,-3.1883,4,2,0,4.9,4.7,1,34.0,34.0,1.0,124,124,1.0,3,11,8
55.8642,-4.2518,4,2,0,4.7,18.4,3,30.0,30.0,1.0,1179,1179,1.0,5,11,8
52.4862,-1.8904,4,2,0,8.8,7.4,3,46.0,46.0,1.0,29,29,1.0,3,11,8
53.4808,-2.2426,4,2,0,11.0,8.2,3,22.0,22.0,1.0,5,5,1.0,7,11,8
-31.9505,115.8605,4,2,2,32.0,7.4,0,18.0,18.0,1.0,62,62,1.0,4,11,8
-34.9285,138.6007,4,2,2,22.5,13.8,1,12.0,22.0,0.545,101,55,1.0,3,11,8
-27.4698,153.0251,4,2,2,30.0,9.5,2,14.0,14.0,1.0,171,171,1.0,4,11,8
-12.4634,130.8456,4,2,2,30.9,12.3,3,27.0,27.0,1.0,29,29,1.0,4,11,8
-35.2809,149.13,4,2,2,26.6,13.4,2,18.0,40.0,0.45,82,37,1.0,2,11,8
21.3069,-157.8583,3,2,0,24.1,18.8,3,31.0,31.0,1.0,49,49,1.0,4,11,8
58.3019,-134.4197,3,2,0,3.0,3.6,3,23.0,23.0,1.0,33,33,1.0,3,11,8
44.6488,-63.5752,4,2,0,3.3,8.6,45,23.0,23.0,1.0,218,218,1.0,4,11,8
46.8139,-71.2082,4,2,0,6.9,12.0,3,18.0,18.0,1.0,123,123,1.0,6,11,8
49.8951,-97.1384,4,2,0,-5.4,23.8,2,23.0,34.0,0.676,122,83,1.0,2,11,8
51.0447,-114.0719,3,2,0,1.7,17.3,0,33.0,37.0,0.892,83,74,1.0,3,11,8
53.5461,-113.4938,3,2,0,-3.1,5.2,2,18.0,18.0,1.0,95,95,1.0,5,11,8
45.4215,-75.6972,4,2,0,-0.0,19.0,3,22.0,22.0,1.0,60,60,1.0,6,11,8
48.4284,-123.3656,3,2,0,6.7,19.6,63,21.0,21.0,1.0,34,34,1.0,4,11,8
-42.8821,147.3272,4,2,2,18.2,11.2,3,7.0,17.0,0.412,278,114,1.0,3,11,8
-43.5321,172.6362,4,2,2,16.1,21.5,2,24.0,28.0,0.857,524,449,0.94,4,11,8
-41.2865,174.7762,4,2,2,18.9,5.9,0,11.0,19.0,0.579,378,218,1.0,3,11,8
-36.8485,174.7633,4,2,2,21.4,10.4,2,9.0,12.0,0.75,555,416,1.0,4,11,8
-45.8788,170.5028,4,2,2,18.8,12.1,2,42.0,42.0,1.0,114,114,1.0,1,11,8
34.0522,-118.2437,3,2,0,12.1,1.8,0,20.0,28.0,0.714,220,157,1.0,4,11,20
41.8781,-87.6298,4,2,0,-0.6,11.0,0,18.0,18.0,1.0,77,77,1.0,4,11,20
29.7604,-95.3698,4,2,0,10.2,6.6,0,18.0,18.0,1.0,60,60,1.0,4,11,20
51.5074,-0.1278,4,2,0,9.7,9.1,3,13.0,13.0,1.0,175,175,1.0,3,11,20
19.076,72.8777,4,2,0,31.8,9.1,0,14.0,17.0,0.824,188,155,0.99,4,11,20
28.7041,77.1025,4,2,0,27.9,7.9,0,19.0,19.0,1.0,64,64,1.0,7,11,20
13.7563,100.5018,4,2,0,31.2,8.4,3,18.0,27.0,0.667,80,53,1.0,2,11,20
41.0082,28.9784,4,2,0,5.8,3.8,2,22.0,22.0,1.0,56,56,1.0,7,11,20
55.7558,37.6173,4,2,0,2.5,9.4,2,34.0,34.0,1.0,240,240,1.0,4,11,20
25.276987,55.296249,4,2,0,29.6,19.8,3,80.0,80.0,1.0,172,172,1.0,2,11,20
1.3521,103.8198,4,2,0,27.8,17.7,3,44.0,58.0,0.759,1598,1212,1.0,2,11,20
-37.8136,144.9631,4,2,2,17.9,10.6,3,14.0,14.0,1.0,31,31,1.0,5,11,20
-33.9249,18.4241,4,2,2,20.0,1.8,2,13.0,21.0,0.619,77,48,0.97,4,11,20
-26.2041,28.0473,4,2,2,15.1,2.3,1,13.0,18.0,0.722,27,20,1.0,4,11,20
-22.9068,-43.1729,4,2,2,23.0,2.5,2,36.0,36.0,1.0,147,147,1.0,3,11,20
-23.5505,-46.6333,4,2,2,17.0,6.3,2,19.0,19.0,1.0,348,348,1.0,6,11,20
19.4326,-99.1332,3,2,0,11.9,4.6,3,2.0,2.0,1.0,0,0,0.51,5,11,20
43.65107,-79.347015,4,2,0,-1.0,13.3,0,45.0,45.0,1.0,80,80,1.0,3,11,20
49.2827,-123.1207,3,2,0,6.4,20.3,61,24.0,24.0,1.0,51,51,1.0,2,11,20
37.7749,-122.4194,3,2,0,9.2,8.5,0,8.0,12.0,0.667,79,52,1.0,4,11,20
47.6062,-122.3321,3,2,0,6.3,18.4,61,14.0,14.0,1.0,50,50,1.0,4,11,20
25.7617,-80.1918,4,2,0,19.8,12.2,0,7.0,7.0,1.0,29,29,1.0,6,11,20
33.749,-84.388,4,2,0,3.2,17.8,0,78.0,78.0,1.0,22,22,1.0,0,11,20
